"","seqid","start","end","strand","type","ID","Alias","Name"
"1278","chr14",101046505,101046526,"+","miRNA","MIMAT0003180",MIMAT0003180,"hsa-miR-487b-3p"
"1279","chr14",101046469,101046490,"+","miRNA","MIMAT0026614",MIMAT0026614,"hsa-miR-487b-5p"
"1280","chr14",101047321,101047398,"+","miRNA_primary_transcript","MI0003514",MI0003514,"hsa-mir-539"
"1281","chr14",101047329,101047350,"+","miRNA","MIMAT0003163",MIMAT0003163,"hsa-miR-539-5p"
"1282","chr14",101047369,101047390,"+","miRNA","MIMAT0022705",MIMAT0022705,"hsa-miR-539-3p"
"1283","chr14",101047901,101047979,"+","miRNA_primary_transcript","MI0005540",MI0005540,"hsa-mir-889"
"1284","chr14",101047949,101047969,"+","miRNA","MIMAT0004921",MIMAT0004921,"hsa-miR-889-3p"
"1285","chr14",101047911,101047932,"+","miRNA","MIMAT0026719",MIMAT0026719,"hsa-miR-889-5p"
"1286","chr14",101048658,101048748,"+","miRNA_primary_transcript","MI0003515",MI0003515,"hsa-mir-544a"
"1287","chr14",101048712,101048733,"+","miRNA","MIMAT0003164",MIMAT0003164,"hsa-miR-544a"
"1288","chr14",101049550,101049646,"+","miRNA_primary_transcript","MI0003677",MI0003677,"hsa-mir-655"
"1289","chr14",101049610,101049631,"+","miRNA","MIMAT0003331",MIMAT0003331,"hsa-miR-655-3p"
"1290","chr14",101049572,101049593,"+","miRNA","MIMAT0026626",MIMAT0026626,"hsa-miR-655-5p"
"1291","chr14",101052446,101052525,"+","miRNA_primary_transcript","MI0002471",MI0002471,"hsa-mir-487a"
"1292","chr14",101052494,101052515,"+","miRNA","MIMAT0002178",MIMAT0002178,"hsa-miR-487a-3p"
"1293","chr14",101052458,101052479,"+","miRNA","MIMAT0026559",MIMAT0026559,"hsa-miR-487a-5p"
"1294","chr14",101054306,101054381,"+","miRNA_primary_transcript","MI0000790",MI0000790,"hsa-mir-382"
"1295","chr14",101054316,101054337,"+","miRNA","MIMAT0000737",MIMAT0000737,"hsa-miR-382-5p"
"1296","chr14",101054352,101054372,"+","miRNA","MIMAT0022697",MIMAT0022697,"hsa-miR-382-3p"
"1297","chr14",101054687,101054759,"+","miRNA_primary_transcript","MI0000474",MI0000474,"hsa-mir-134"
"1298","chr14",101054694,101054715,"+","miRNA","MIMAT0000447",MIMAT0000447,"hsa-miR-134-5p"
"1299","chr14",101054732,101054754,"+","miRNA","MIMAT0026481",MIMAT0026481,"hsa-miR-134-3p"
"1300","chr14",101055258,101055323,"+","miRNA_primary_transcript","MI0003761",MI0003761,"hsa-mir-668"
"1301","chr14",101055300,101055322,"+","miRNA","MIMAT0003881",MIMAT0003881,"hsa-miR-668-3p"
"1302","chr14",101055264,101055282,"+","miRNA","MIMAT0026636",MIMAT0026636,"hsa-miR-668-5p"
"1303","chr14",101055419,101055491,"+","miRNA_primary_transcript","MI0002469",MI0002469,"hsa-mir-485"
"1304","chr14",101055427,101055448,"+","miRNA","MIMAT0002175",MIMAT0002175,"hsa-miR-485-5p"
"1305","chr14",101055464,101055485,"+","miRNA","MIMAT0002176",MIMAT0002176,"hsa-miR-485-3p"
"1306","chr14",101056219,101056300,"+","miRNA_primary_transcript","MI0014206",MI0014206,"hsa-mir-323b"
"1307","chr14",101056233,101056255,"+","miRNA","MIMAT0001630",MIMAT0001630,"hsa-miR-323b-5p"
"1308","chr14",101056269,101056290,"+","miRNA","MIMAT0015050",MIMAT0015050,"hsa-miR-323b-3p"
"1309","chr14",101059755,101059838,"+","miRNA_primary_transcript","MI0000480",MI0000480,"hsa-mir-154"
"1310","chr14",101059769,101059790,"+","miRNA","MIMAT0000452",MIMAT0000452,"hsa-miR-154-5p"
"1311","chr14",101059805,101059826,"+","miRNA","MIMAT0000453",MIMAT0000453,"hsa-miR-154-3p"
"1312","chr14",101060573,101060674,"+","miRNA_primary_transcript","MI0003136",MI0003136,"hsa-mir-496"
"1313","chr14",101060628,101060649,"+","miRNA","MIMAT0002818",MIMAT0002818,"hsa-miR-496"
"1314","chr14",101062050,101062118,"+","miRNA_primary_transcript","MI0000785",MI0000785,"hsa-mir-377"
"1315","chr14",101062056,101062077,"+","miRNA","MIMAT0004689",MIMAT0004689,"hsa-miR-377-5p"
"1316","chr14",101062094,101062115,"+","miRNA","MIMAT0000730",MIMAT0000730,"hsa-miR-377-3p"
"1317","chr14",101064495,101064578,"+","miRNA_primary_transcript","MI0005539",MI0005539,"hsa-mir-541"
"1318","chr14",101064504,101064528,"+","miRNA","MIMAT0004919",MIMAT0004919,"hsa-miR-541-5p"
"1319","chr14",101064548,101064569,"+","miRNA","MIMAT0004920",MIMAT0004920,"hsa-miR-541-3p"
"1320","chr14",101065300,101065378,"+","miRNA_primary_transcript","MI0001735",MI0001735,"hsa-mir-409"
"1321","chr14",101065314,101065336,"+","miRNA","MIMAT0001638",MIMAT0001638,"hsa-miR-409-5p"
"1322","chr14",101065346,101065367,"+","miRNA","MIMAT0001639",MIMAT0001639,"hsa-miR-409-3p"
"1323","chr14",101065447,101065537,"+","miRNA_primary_transcript","MI0002464",MI0002464,"hsa-mir-412"
"1324","chr14",101065500,101065522,"+","miRNA","MIMAT0002170",MIMAT0002170,"hsa-miR-412-3p"
"1325","chr14",101065465,101065487,"+","miRNA","MIMAT0026557",MIMAT0026557,"hsa-miR-412-5p"
"1326","chr14",101065598,101065667,"+","miRNA_primary_transcript","MI0000777",MI0000777,"hsa-mir-369"
"1327","chr14",101065606,101065627,"+","miRNA","MIMAT0001621",MIMAT0001621,"hsa-miR-369-5p"
"1328","chr14",101065641,101065661,"+","miRNA","MIMAT0000721",MIMAT0000721,"hsa-miR-369-3p"
"1329","chr14",101065912,101065991,"+","miRNA_primary_transcript","MI0002465",MI0002465,"hsa-mir-410"
"1330","chr14",101065961,101065981,"+","miRNA","MIMAT0002171",MIMAT0002171,"hsa-miR-410-3p"
"1331","chr14",101065925,101065945,"+","miRNA","MIMAT0026558",MIMAT0026558,"hsa-miR-410-5p"
"1332","chr14",101066724,101066801,"+","miRNA_primary_transcript","MI0003678",MI0003678,"hsa-mir-656"
"1333","chr14",101066766,101066786,"+","miRNA","MIMAT0003332",MIMAT0003332,"hsa-miR-656-3p"
"1334","chr14",101066731,101066751,"+","miRNA","MIMAT0026627",MIMAT0026627,"hsa-miR-656-5p"
"1335","chr14",101560287,101560422,"-","miRNA_primary_transcript","MI0006382",MI0006382,"hsa-mir-1247"
"1336","chr14",101560362,101560383,"-","miRNA","MIMAT0005899",MIMAT0005899,"hsa-miR-1247-5p"
"1337","chr14",101560326,101560349,"-","miRNA","MIMAT0022721",MIMAT0022721,"hsa-miR-1247-3p"
"1338","chr14",102539644,102539726,"+","miRNA_primary_transcript","MI0015837",MI0015837,"hsa-mir-4309"
"1339","chr14",102539654,102539671,"+","miRNA","MIMAT0016859",MIMAT0016859,"hsa-miR-4309"
"1340","chr14",104117405,104117514,"+","miRNA_primary_transcript","MI0000283",MI0000283,"hsa-mir-203a"
"1341","chr14",104117469,104117490,"+","miRNA","MIMAT0000264",MIMAT0000264,"hsa-miR-203a-3p"
"1342","chr14",104117431,104117455,"+","miRNA","MIMAT0031890",MIMAT0031890,"hsa-miR-203a-5p"
"1343","chr14",104117418,104117503,"-","miRNA_primary_transcript","MI0017343",MI0017343,"hsa-mir-203b"
"1344","chr14",104117468,104117489,"-","miRNA","MIMAT0019813",MIMAT0019813,"hsa-miR-203b-5p"
"1345","chr14",104117428,104117450,"-","miRNA","MIMAT0019814",MIMAT0019814,"hsa-miR-203b-3p"
"1346","chr14",104677694,104677749,"-","miRNA_primary_transcript","MI0017344",MI0017344,"hsa-mir-4710"
"1347","chr14",104677723,104677740,"-","miRNA","MIMAT0019815",MIMAT0019815,"hsa-miR-4710"
"1348","chr14",104865314,104865411,"+","miRNA_primary_transcript","MI0039723",MI0039723,"hsa-mir-12121"
"1349","chr14",104865329,104865349,"+","miRNA","MIMAT0049015",MIMAT0049015,"hsa-miR-12121"
"1350","chr14",105150778,105150864,"-","miRNA_primary_transcript","MI0022610",MI0022610,"hsa-mir-6765"
"1351","chr14",105150840,105150864,"-","miRNA","MIMAT0027430",MIMAT0027430,"hsa-miR-6765-5p"
"1352","chr14",105150778,105150798,"-","miRNA","MIMAT0027431",MIMAT0027431,"hsa-miR-6765-3p"
"1353","chr14",105621116,105621180,"+","miRNA_primary_transcript","MI0025907",MI0025907,"hsa-mir-8071-1"
"1354","chr14",105621151,105621170,"+","miRNA","MIMAT0030998",MIMAT0030998,"hsa-miR-8071"
"1355","chr14",105640168,105640232,"+","miRNA_primary_transcript","MI0026417",MI0026417,"hsa-mir-8071-2"
"1356","chr14",105640203,105640222,"+","miRNA","MIMAT0030998_1",MIMAT0030998,"hsa-miR-8071"
"1357","chr14",105857513,105857572,"-","miRNA_primary_transcript","MI0016910",MI0016910,"hsa-mir-4539"
"1358","chr14",105857513,105857534,"-","miRNA","MIMAT0019082",MIMAT0019082,"hsa-miR-4539"
"1359","chr14",105858124,105858175,"-","miRNA_primary_transcript","MI0016871",MI0016871,"hsa-mir-4507"
"1360","chr14",105858125,105858144,"-","miRNA","MIMAT0019044",MIMAT0019044,"hsa-miR-4507"
"1361","chr14",105858165,105858242,"-","miRNA_primary_transcript","MI0016909",MI0016909,"hsa-mir-4538"
"1362","chr14",105858221,105858242,"-","miRNA","MIMAT0019081",MIMAT0019081,"hsa-miR-4538"
"1363","chr14",105859484,105859553,"-","miRNA_primary_transcript","MI0016908",MI0016908,"hsa-mir-4537"
"1364","chr14",105859532,105859553,"-","miRNA","MIMAT0019080",MIMAT0019080,"hsa-miR-4537"
"1365","chr14",106850885,106850999,"-","miRNA_primary_transcript","MI0018174",MI0018174,"hsa-mir-5195"
"1366","chr14",106850943,106850964,"-","miRNA","MIMAT0021126",MIMAT0021126,"hsa-miR-5195-5p"
"1367","chr14",106850910,106850930,"-","miRNA","MIMAT0021127",MIMAT0021127,"hsa-miR-5195-3p"
"1368","chr15",20832795,20832869,"+","miRNA_primary_transcript","MI0014132",MI0014132,"hsa-mir-3118-2"
"1369","chr15",20832838,20832860,"+","miRNA","MIMAT0014980",MIMAT0014980,"hsa-miR-3118"
"1370","chr15",20940252,20940333,"+","miRNA_primary_transcript","MI0019308",MI0019308,"hsa-mir-5701-1"
"1371","chr15",20940261,20940279,"+","miRNA","MIMAT0022494",MIMAT0022494,"hsa-miR-5701"
"1372","chr15",21406385,21406459,"+","miRNA_primary_transcript","MI0014133",MI0014133,"hsa-mir-3118-3"
"1373","chr15",21406428,21406450,"+","miRNA","MIMAT0014980_1",MIMAT0014980,"hsa-miR-3118"
"1374","chr15",21513959,21514040,"+","miRNA_primary_transcript","MI0019593",MI0019593,"hsa-mir-5701-2"
"1375","chr15",21513968,21513986,"+","miRNA","MIMAT0022494_1",MIMAT0022494,"hsa-miR-5701"
"1376","chr15",21843750,21843824,"+","miRNA_primary_transcript","MI0014207",MI0014207,"hsa-mir-3118-4"
"1377","chr15",21843793,21843815,"+","miRNA","MIMAT0014980_2",MIMAT0014980,"hsa-miR-3118"
"1378","chr15",21951242,21951323,"+","miRNA_primary_transcript","MI0031522",MI0031522,"hsa-mir-5701-3"
"1379","chr15",21951251,21951269,"+","miRNA","MIMAT0022494_2",MIMAT0022494,"hsa-miR-5701"
"1380","chr15",22225278,22225329,"-","miRNA_primary_transcript","MI0006405",MI0006405,"hsa-mir-1268a"
"1381","chr15",22225308,22225325,"-","miRNA","MIMAT0005922",MIMAT0005922,"hsa-miR-1268a"
"1382","chr15",23197827,23197920,"+","miRNA_primary_transcript","MI0016873",MI0016873,"hsa-mir-4509-1"
"1383","chr15",23197844,23197865,"+","miRNA","MIMAT0019046",MIMAT0019046,"hsa-miR-4509"
"1384","chr15",23562062,23562131,"-","miRNA_primary_transcript","MI0016872",MI0016872,"hsa-mir-4508"
"1385","chr15",23562107,23562123,"-","miRNA","MIMAT0019045",MIMAT0019045,"hsa-miR-4508"
"1386","chr15",25848747,25848825,"-","miRNA_primary_transcript","MI0017349",MI0017349,"hsa-mir-4715"
"1387","chr15",25848795,25848816,"-","miRNA","MIMAT0019824",MIMAT0019824,"hsa-miR-4715-5p"
"1388","chr15",25848758,25848780,"-","miRNA","MIMAT0019825",MIMAT0019825,"hsa-miR-4715-3p"
"1389","chr15",28426491,28426584,"+","miRNA_primary_transcript","MI0016874",MI0016874,"hsa-mir-4509-2"
"1390","chr15",28426508,28426529,"+","miRNA","MIMAT0019046_1",MIMAT0019046,"hsa-miR-4509"
"1391","chr15",28490752,28490845,"-","miRNA_primary_transcript","MI0016875",MI0016875,"hsa-mir-4509-3"
"1392","chr15",28490807,28490828,"-","miRNA","MIMAT0019046_2",MIMAT0019046,"hsa-miR-4509"
"1393","chr15",31065032,31065141,"-","miRNA_primary_transcript","MI0000287",MI0000287,"hsa-mir-211"
"1394","chr15",31065095,31065116,"-","miRNA","MIMAT0000268",MIMAT0000268,"hsa-miR-211-5p"
"1395","chr15",31065059,31065079,"-","miRNA","MIMAT0022694",MIMAT0022694,"hsa-miR-211-3p"
"1396","chr15",34382069,34382150,"-","miRNA_primary_transcript","MI0006323",MI0006323,"hsa-mir-1233-1"
"1397","chr15",34382069,34382088,"-","miRNA","MIMAT0005588",MIMAT0005588,"hsa-miR-1233-3p"
"1398","chr15",34382126,34382147,"-","miRNA","MIMAT0022943",MIMAT0022943,"hsa-miR-1233-5p"
"1399","chr15",34528290,34528371,"-","miRNA_primary_transcript","MI0015973",MI0015973,"hsa-mir-1233-2"
"1400","chr15",34528290,34528309,"-","miRNA","MIMAT0005588_1",MIMAT0005588,"hsa-miR-1233-3p"
"1401","chr15",34528347,34528368,"-","miRNA","MIMAT0022943_1",MIMAT0022943,"hsa-miR-1233-5p"
"1402","chr15",35372256,35372364,"-","miRNA_primary_transcript","MI0016599",MI0016599,"hsa-mir-3942"
"1403","chr15",35372321,35372342,"-","miRNA","MIMAT0018358",MIMAT0018358,"hsa-miR-3942-5p"
"1404","chr15",35372280,35372300,"-","miRNA","MIMAT0019230",MIMAT0019230,"hsa-miR-3942-3p"
"1405","chr15",35926856,35926923,"+","miRNA_primary_transcript","MI0016876",MI0016876,"hsa-mir-4510"
"1406","chr15",35926863,35926884,"+","miRNA","MIMAT0019047",MIMAT0019047,"hsa-miR-4510"
"1407","chr15",36972821,36972901,"-","miRNA_primary_transcript","MI0025899",MI0025899,"hsa-mir-8063"
"1408","chr15",36972831,36972852,"-","miRNA","MIMAT0030990",MIMAT0030990,"hsa-miR-8063"
"1409","chr15",41691585,41691678,"+","miRNA_primary_transcript","MI0003640",MI0003640,"hsa-mir-626"
"1410","chr15",41691645,41691663,"+","miRNA","MIMAT0003295",MIMAT0003295,"hsa-miR-626"
"1411","chr15",41866495,41866551,"-","miRNA_primary_transcript","MI0015840",MI0015840,"hsa-mir-4310"
"1412","chr15",41866505,41866520,"-","miRNA","MIMAT0016862",MIMAT0016862,"hsa-miR-4310"
"1413","chr15",42199570,42199666,"-","miRNA_primary_transcript","MI0003641",MI0003641,"hsa-mir-627"
"1414","chr15",42199630,42199651,"-","miRNA","MIMAT0003296",MIMAT0003296,"hsa-miR-627-5p"
"1415","chr15",42199593,42199612,"-","miRNA","MIMAT0026623",MIMAT0026623,"hsa-miR-627-3p"
"1416","chr15",43793659,43793759,"-","miRNA_primary_transcript","MI0006429",MI0006429,"hsa-mir-1282"
"1417","chr15",43793732,43793751,"-","miRNA","MIMAT0005940",MIMAT0005940,"hsa-miR-1282"
"1418","chr15",44717844,44717893,"+","miRNA_primary_transcript","MI0033417",MI0033417,"hsa-mir-10393"
"1419","chr15",44717844,44717868,"+","miRNA","MIMAT0041617",MIMAT0041617,"hsa-miR-10393-5p"
"1420","chr15",44717872,44717893,"+","miRNA","MIMAT0041618",MIMAT0041618,"hsa-miR-10393-3p"
"1421","chr15",45433050,45433129,"+","miRNA_primary_transcript","MI0005544",MI0005544,"hsa-mir-147b"
"1422","chr15",45433098,45433118,"+","miRNA","MIMAT0004928",MIMAT0004928,"hsa-miR-147b-3p"
"1423","chr15",45433061,45433082,"+","miRNA","MIMAT0037331",MIMAT0037331,"hsa-miR-147b-5p"
"1424","chr15",49169070,49169153,"-","miRNA_primary_transcript","MI0017350",MI0017350,"hsa-mir-4716"
"1425","chr15",49169121,49169142,"-","miRNA","MIMAT0019826",MIMAT0019826,"hsa-miR-4716-5p"
"1426","chr15",49169079,49169100,"-","miRNA","MIMAT0019827",MIMAT0019827,"hsa-miR-4716-3p"
"1427","chr15",50360329,50360410,"+","miRNA_primary_transcript","MI0017346",MI0017346,"hsa-mir-4712"
"1428","chr15",50360337,50360358,"+","miRNA","MIMAT0019818",MIMAT0019818,"hsa-miR-4712-5p"
"1429","chr15",50360385,50360405,"+","miRNA","MIMAT0019819",MIMAT0019819,"hsa-miR-4712-3p"
"1430","chr15",51242190,51242264,"+","miRNA_primary_transcript","MI0017347",MI0017347,"hsa-mir-4713"
"1431","chr15",51242200,51242221,"+","miRNA","MIMAT0019820",MIMAT0019820,"hsa-miR-4713-5p"
"1432","chr15",51242233,51242254,"+","miRNA","MIMAT0019821",MIMAT0019821,"hsa-miR-4713-3p"
"1433","chr15",51314032,51314107,"-","miRNA_primary_transcript","MI0025749",MI0025749,"hsa-mir-7973-2"
"1434","chr15",51314088,51314107,"-","miRNA","MIMAT0031176",MIMAT0031176,"hsa-miR-7973"
"1435","chr15",51314034,51314109,"+","miRNA_primary_transcript","MI0025748",MI0025748,"hsa-mir-7973-1"
"1436","chr15",51314034,51314053,"+","miRNA","MIMAT0031176_1",MIMAT0031176,"hsa-miR-7973"
"1437","chr15",52277117,52277200,"-","miRNA_primary_transcript","MI0006403",MI0006403,"hsa-mir-1266"
"1438","chr15",52277166,52277188,"-","miRNA","MIMAT0005920",MIMAT0005920,"hsa-miR-1266-5p"
"1439","chr15",52277131,52277152,"-","miRNA","MIMAT0026742",MIMAT0026742,"hsa-miR-1266-3p"
"1440","chr15",55372940,55373034,"-","miRNA_primary_transcript","MI0003642",MI0003642,"hsa-mir-628"
"1441","chr15",55372991,55373012,"-","miRNA","MIMAT0004809",MIMAT0004809,"hsa-miR-628-5p"
"1442","chr15",55372954,55372974,"-","miRNA","MIMAT0003297",MIMAT0003297,"hsa-miR-628-3p"
"1443","chr15",59171183,59171262,"-","miRNA_primary_transcript","MI0010635",MI0010635,"hsa-mir-2116"
"1444","chr15",59171229,59171249,"-","miRNA","MIMAT0011160",MIMAT0011160,"hsa-miR-2116-5p"
"1445","chr15",59171192,59171212,"-","miRNA","MIMAT0011161",MIMAT0011161,"hsa-miR-2116-3p"
"1446","chr15",62304658,62304734,"-","miRNA_primary_transcript","MI0025903",MI0025903,"hsa-mir-8067"
"1447","chr15",62304703,62304724,"-","miRNA","MIMAT0030994",MIMAT0030994,"hsa-miR-8067"
"1448","chr15",62343029,62343138,"+","miRNA_primary_transcript","MI0020362",MI0020362,"hsa-mir-6085"
"1449","chr15",62343111,62343129,"+","miRNA","MIMAT0023710",MIMAT0023710,"hsa-miR-6085"
"1450","chr15",62823957,62824041,"+","miRNA_primary_transcript","MI0000486",MI0000486,"hsa-mir-190a"
"1451","chr15",62823971,62823992,"+","miRNA","MIMAT0000458",MIMAT0000458,"hsa-miR-190a-5p"
"1452","chr15",62824008,62824028,"+","miRNA","MIMAT0026482",MIMAT0026482,"hsa-miR-190a-3p"
"1453","chr15",63870930,63871019,"-","miRNA_primary_transcript","MI0001444",MI0001444,"hsa-mir-422a"
"1454","chr15",63870989,63871010,"-","miRNA","MIMAT0001339",MIMAT0001339,"hsa-miR-422a"
"1455","chr15",64762387,64762515,"-","miRNA_primary_transcript","MI0006408",MI0006408,"hsa-mir-1272"
"1456","chr15",64762471,64762496,"-","miRNA","MIMAT0005925",MIMAT0005925,"hsa-miR-1272"
"1457","chr15",65719246,65719332,"-","miRNA_primary_transcript","MI0016877",MI0016877,"hsa-mir-4511"
"1458","chr15",65719297,65719318,"-","miRNA","MIMAT0019048",MIMAT0019048,"hsa-miR-4511"
"1459","chr15",66040233,66040332,"+","miRNA_primary_transcript","MI0015841",MI0015841,"hsa-mir-4311"
"1460","chr15",66040243,66040260,"+","miRNA","MIMAT0016863",MIMAT0016863,"hsa-miR-4311"
"1461","chr15",66496958,66497034,"-","miRNA_primary_transcript","MI0016878",MI0016878,"hsa-mir-4512"
"1462","chr15",66496965,66496986,"-","miRNA","MIMAT0019049",MIMAT0019049,"hsa-miR-4512"
"1463","chr15",68801850,68801925,"-","miRNA_primary_transcript","MI0015842",MI0015842,"hsa-mir-4312"
"1464","chr15",68801860,68801878,"-","miRNA","MIMAT0016864",MIMAT0016864,"hsa-miR-4312"
"1465","chr15",70079372,70079468,"-","miRNA_primary_transcript","MI0003643",MI0003643,"hsa-mir-629"
"1466","chr15",70079427,70079447,"-","miRNA","MIMAT0004810",MIMAT0004810,"hsa-miR-629-5p"
"1467","chr15",70079387,70079408,"-","miRNA","MIMAT0003298",MIMAT0003298,"hsa-miR-629-3p"
"1468","chr15",72587217,72587313,"+","miRNA_primary_transcript","MI0003644",MI0003644,"hsa-mir-630"
"1469","chr15",72587277,72587298,"+","miRNA","MIMAT0003299",MIMAT0003299,"hsa-miR-630"
"1470","chr15",73299910,73299979,"+","miRNA_primary_transcript","MI0039739",MI0039739,"hsa-mir-12135"
"1471","chr15",73299962,73299979,"+","miRNA","MIMAT0049031",MIMAT0049031,"hsa-miR-12135"
"1472","chr15",74411357,74411432,"-","miRNA_primary_transcript","MI0022728",MI0022728,"hsa-mir-6881"
"1473","chr15",74411406,74411427,"-","miRNA","MIMAT0027662",MIMAT0027662,"hsa-miR-6881-5p"
"1474","chr15",74411361,74411382,"-","miRNA","MIMAT0027663",MIMAT0027663,"hsa-miR-6881-3p"
"1475","chr15",74788672,74788757,"-","miRNA_primary_transcript","MI0016879",MI0016879,"hsa-mir-4513"
"1476","chr15",74788723,74788744,"-","miRNA","MIMAT0019050",MIMAT0019050,"hsa-miR-4513"
"1477","chr15",74840642,74840707,"-","miRNA_primary_transcript","MI0022729",MI0022729,"hsa-mir-6882"
"1478","chr15",74840681,74840702,"-","miRNA","MIMAT0027664",MIMAT0027664,"hsa-miR-6882-5p"
"1479","chr15",74840642,74840665,"-","miRNA","MIMAT0027665",MIMAT0027665,"hsa-miR-6882-3p"
"1480","chr15",75353611,75353685,"-","miRNA_primary_transcript","MI0003645",MI0003645,"hsa-mir-631"
"1481","chr15",75353650,75353670,"-","miRNA","MIMAT0003300",MIMAT0003300,"hsa-miR-631"
"1482","chr15",75762215,75762315,"-","miRNA_primary_transcript","MI0015843",MI0015843,"hsa-mir-4313"
"1483","chr15",75762286,75762305,"-","miRNA","MIMAT0016865",MIMAT0016865,"hsa-miR-4313"
"1484","chr15",79209788,79209871,"+","miRNA_primary_transcript","MI0000481",MI0000481,"hsa-mir-184"
"1485","chr15",79209840,79209861,"+","miRNA","MIMAT0000454",MIMAT0000454,"hsa-miR-184"
"1486","chr15",80581103,80581239,"+","miRNA_primary_transcript","MI0019117",MI0019117,"hsa-mir-5572"
"1487","chr15",80581179,80581199,"+","miRNA","MIMAT0022260",MIMAT0022260,"hsa-miR-5572"
"1488","chr15",80841978,80842073,"-","miRNA_primary_transcript","MI0003679",MI0003679,"hsa-mir-549a"
"1489","chr15",80841993,80842013,"-","miRNA","MIMAT0003333",MIMAT0003333,"hsa-miR-549a-3p"
"1490","chr15",80842025,80842046,"-","miRNA","MIMAT0037328",MIMAT0037328,"hsa-miR-549a-5p"
"1491","chr15",80997417,80997473,"-","miRNA_primary_transcript","MI0016880",MI0016880,"hsa-mir-4514"
"1492","chr15",80997450,80997467,"-","miRNA","MIMAT0019051",MIMAT0019051,"hsa-miR-4514"
"1493","chr15",83067335,83067415,"+","miRNA_primary_transcript","MI0016881",MI0016881,"hsa-mir-4515"
"1494","chr15",83067349,83067370,"+","miRNA","MIMAT0019052",MIMAT0019052,"hsa-miR-4515"
"1495","chr15",85380596,85380662,"+","miRNA_primary_transcript","MI0025242",MI0025242,"hsa-mir-7706"
"1496","chr15",85380639,85380662,"+","miRNA","MIMAT0030021",MIMAT0030021,"hsa-miR-7706"
"1497","chr15",85770496,85770578,"-","miRNA_primary_transcript","MI0006416",MI0006416,"hsa-mir-1276"
"1498","chr15",85770548,85770567,"-","miRNA","MIMAT0005930",MIMAT0005930,"hsa-miR-1276"
"1499","chr15",85825635,85825730,"+","miRNA_primary_transcript","MI0017875",MI0017875,"hsa-mir-548ap"
